City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Bathsheba,BB,2021-04-17 20:40:10,13.2167,-59.5167,84.2,58,40,19.57
295,Tiksi,RU,2021-04-17 20:40:10,71.6872,128.8694,4.84,96,100,10.38
296,Cururupu,BR,2021-04-17 20:40:10,-1.8283,-44.8683,77.95,87,51,4.79
297,Shimoda,JP,2021-04-17 20:40:11,34.6667,138.95,61.0,85,81,1.01
298,Lautaro,CL,2021-04-17 20:40:11,-38.5167,-72.45,71.6,40,0,5.75
299,Kattivakkam,IN,2021-04-17 20:40:11,13.2167,80.3167,82.4,83,40,4.61
300,Akbarpur,IN,2021-04-17 20:40:12,26.4167,82.55,82.44,29,35,5.99
301,Trelew,AR,2021-04-17 20:40:12,-43.249,-65.3051,66.31,40,98,19.93
302,Yumen,CN,2021-04-17 20:40:12,40.2833,97.2,49.5,16,97,4.72
303,Saint-Augustin,CA,2021-04-17 20:40:13,51.226,-58.6502,37.17,60,2,14.92
304,Ahipara,NZ,2021-04-17 20:40:13,-35.1667,173.1667,62.44,52,87,5.35
305,Arvin,US,2021-04-17 20:40:13,35.2091,-118.8284,79.0,45,0,7.0
306,Bengkulu,ID,2021-04-17 20:40:14,-3.8004,102.2655,75.09,87,100,3.29
307,Turukhansk,RU,2021-04-17 20:40:14,65.8167,87.9833,3.9,92,100,9.13
308,Vao,NC,2021-04-17 20:40:14,-22.6667,167.4833,75.74,71,40,16.33
309,Sorland,NO,2021-04-17 20:40:15,67.667,12.6934,41.74,75,25,13.0
310,Hazaribag,IN,2021-04-17 20:40:15,23.9833,85.35,77.56,25,56,5.17
311,Christchurch,NZ,2021-04-17 20:40:15,-43.5333,172.6333,52.0,100,8,2.3
312,Beloha,MG,2021-04-17 20:40:16,-25.1667,45.05,65.62,46,90,9.24
313,Remanso,BR,2021-04-17 20:40:16,-9.6179,-42.0831,82.8,53,95,5.88
314,Bisira,PA,2021-04-17 20:40:16,8.5196,-81.7115,64.29,92,100,1.72
315,Teguldet,RU,2021-04-17 20:40:16,57.3064,88.1667,24.04,78,100,8.05
316,Agropoli,IT,2021-04-17 20:40:17,40.3469,14.9966,53.01,63,97,8.99
317,Tura,IN,2021-04-17 20:40:17,25.5198,90.2201,66.85,85,10,3.89
318,Lake Havasu City,US,2021-04-17 20:40:17,34.4839,-114.3224,78.8,12,1,28.77
319,Nemours,FR,2021-04-17 20:40:18,48.2751,2.6908,51.01,65,0,6.91
320,Lebu,CL,2021-04-17 20:40:18,-37.6167,-73.65,59.11,77,70,5.5
321,Juneau,US,2021-04-17 20:36:07,58.3019,-134.4197,55.4,50,20,5.75
322,Barkly West,ZA,2021-04-17 20:40:18,-28.5354,24.5215,53.6,58,2,1.14
323,Raudeberg,NO,2021-04-17 20:40:19,61.9875,5.1352,43.0,60,0,6.22
324,Vestmannaeyjar,IS,2021-04-17 20:40:19,63.4427,-20.2734,39.94,96,100,18.81
325,Harper,LR,2021-04-17 20:40:19,4.375,-7.7169,78.15,85,100,6.04
326,Chicama,PE,2021-04-17 20:39:50,-7.8447,-79.1469,64.4,94,90,9.22
327,Katsuura,JP,2021-04-17 20:40:20,35.1333,140.3,61.0,77,40,23.02
328,Mirnyy,RU,2021-04-17 20:40:20,62.5353,113.9611,8.1,88,100,12.53
329,San Quintin,MX,2021-04-17 20:39:30,30.4833,-115.95,63.43,64,0,16.35
330,San Carlos De Bariloche,AR,2021-04-17 20:38:06,-41.1456,-71.3082,68.0,31,40,4.61
331,Ilulissat,GL,2021-04-17 20:40:21,69.2167,-51.1,8.6,61,75,10.36
332,Berlevag,NO,2021-04-17 20:40:21,70.8578,29.0864,37.0,86,49,11.95
333,Nanortalik,GL,2021-04-17 20:39:33,60.1432,-45.2371,25.66,54,1,31.43
334,Saldanha,ZA,2021-04-17 20:39:11,-33.0117,17.9442,68.0,34,0,8.61
335,Deputatskiy,RU,2021-04-17 20:40:22,69.3,139.9,12.38,88,100,8.48
336,Creel,MX,2021-04-17 20:40:22,27.75,-107.6333,65.73,17,0,20.6
337,San Policarpo,PH,2021-04-17 20:40:22,12.1791,125.5072,77.32,92,100,28.34
338,Libenge,CD,2021-04-17 20:40:23,3.65,18.6333,75.27,82,84,3.33
339,Carballo,ES,2021-04-17 20:40:23,43.213,-8.691,53.6,62,0,2.3
340,Thinadhoo,MV,2021-04-17 20:40:23,0.5333,72.9333,82.49,61,8,6.15
341,Dromolaxia,CY,2021-04-17 20:40:23,34.8761,33.586,73.99,46,0,6.91
342,Bandundu,CD,2021-04-17 20:40:24,-3.3167,17.3667,77.27,81,90,4.12
343,Desnogorsk,RU,2021-04-17 20:40:24,54.1508,33.2815,45.84,93,100,7.2
344,Miramar,US,2021-04-17 20:40:24,25.9873,-80.2323,91.0,43,1,11.5
345,Ahuimanu,US,2021-04-17 20:40:25,21.4447,-157.8378,75.2,69,75,13.8
346,Lagoa,PT,2021-04-17 20:40:25,39.05,-27.9833,61.43,91,65,17.49
347,Jinchang,CN,2021-04-17 20:40:25,38.4953,102.1739,47.64,21,6,2.57
348,Betioky,MG,2021-04-17 20:40:26,-23.7167,44.3833,60.87,56,0,10.69
349,Giddalur,IN,2021-04-17 20:40:26,15.35,78.9167,81.05,52,1,1.99
350,Sol-Iletsk,RU,2021-04-17 20:40:26,51.1631,54.9918,52.84,77,8,2.15
351,Benghazi,LY,2021-04-17 20:40:27,32.1167,20.0667,68.63,67,100,12.82
352,Camacupa,AO,2021-04-17 20:40:27,-12.0167,17.4833,67.21,69,100,2.37
353,Wanning,CN,2021-04-17 20:40:27,18.8003,110.3967,75.96,88,54,6.33
354,Banyo,CM,2021-04-17 20:40:28,6.75,11.8167,68.74,85,100,3.91
355,Goure,NE,2021-04-17 20:40:28,13.9835,10.2704,91.99,5,94,1.01
356,Vila,PT,2021-04-17 20:40:28,42.0304,-8.1588,55.0,65,12,5.01
357,Samarai,PG,2021-04-17 20:40:29,-10.6167,150.6667,82.47,78,58,12.57
358,Kalabo,ZM,2021-04-17 20:40:29,-14.97,22.6814,63.95,53,23,6.67
359,Birao,CF,2021-04-17 20:40:29,10.2849,22.7882,80.89,9,100,6.38
360,Caravelas,BR,2021-04-17 20:40:30,-17.7125,-39.2481,75.56,74,72,5.66
361,Talnakh,RU,2021-04-17 20:37:15,69.4865,88.3972,-23.48,95,67,2.64
362,Sainte-Maxime,FR,2021-04-17 20:40:30,43.3,6.6333,51.01,66,100,4.61
363,Atherton,GB,2021-04-17 20:40:30,53.5237,-2.4935,51.01,59,95,1.01
364,Kutum,SD,2021-04-17 20:40:31,14.2,24.6667,73.9,10,18,9.15
365,Letpadan,MM,2021-04-17 20:40:31,17.7833,95.75,76.82,79,11,4.7
366,Goderich,CA,2021-04-17 20:40:31,43.7501,-81.7165,41.0,87,96,6.91
367,Coahuayana,MX,2021-04-17 20:40:32,18.7333,-103.6833,84.2,34,1,11.5
368,Nsanje,MW,2021-04-17 20:40:32,-16.92,35.262,65.62,96,99,4.16
369,Huarmey,PE,2021-04-17 20:40:32,-10.0681,-78.1522,73.27,74,40,11.99
370,Teya,RU,2021-04-17 20:40:33,60.3778,92.6267,18.7,89,100,8.03
371,Jiuquan,CN,2021-04-17 20:40:33,39.7432,98.5174,48.88,17,96,1.34
372,Sao Jose Da Coroa Grande,BR,2021-04-17 20:40:33,-8.8978,-35.1478,77.77,84,60,6.38
373,Faanui,PF,2021-04-17 20:40:34,-16.4833,-151.75,82.2,73,99,10.13
374,Anahuac,MX,2021-04-17 20:40:34,27.2333,-100.15,68.0,52,90,9.22
375,Wanaka,NZ,2021-04-17 20:40:34,-44.7,169.15,51.01,74,94,1.99
376,Lovozero,RU,2021-04-17 20:40:35,68.005,35.0117,30.88,97,100,3.51
377,Mundra,IN,2021-04-17 20:40:35,22.85,69.7333,80.58,66,0,9.26
378,Halifax,CA,2021-04-17 20:40:02,44.6453,-63.5724,42.01,93,100,16.11
379,Lakes Entrance,AU,2021-04-17 20:40:36,-37.8811,147.981,48.0,81,12,5.01
380,Stuttgart,DE,2021-04-17 20:36:24,48.7823,9.177,43.0,75,90,8.05
381,Atar,MR,2021-04-17 20:40:36,20.5169,-13.0499,80.8,19,0,9.48
382,Singkawang,ID,2021-04-17 20:40:36,0.9,109.0,75.6,93,100,8.86
383,Helena,US,2021-04-17 20:38:00,46.5927,-112.0361,64.99,22,1,3.44
384,Vanimo,PG,2021-04-17 20:40:37,-2.6741,141.3028,76.42,87,100,4.94
385,Soe,ID,2021-04-17 20:40:37,-9.8607,124.284,64.18,85,96,2.89
386,Boyuibe,BO,2021-04-17 20:40:37,-20.4167,-63.2833,72.86,88,25,1.61
387,Rocca Priora,IT,2021-04-17 20:40:38,41.7786,12.7482,54.0,54,40,2.3
388,Mount Gambier,AU,2021-04-17 20:40:38,-37.8333,140.7667,53.6,94,90,8.05
389,Juegang,CN,2021-04-17 20:40:38,32.3174,121.1855,44.76,60,39,3.42
390,Klenovyy,UA,2021-04-17 20:40:39,48.1193,39.4588,45.18,72,30,1.52
391,Najran,SA,2021-04-17 20:40:39,17.4924,44.1277,75.2,25,40,5.75
392,Beppu,JP,2021-04-17 20:40:39,33.2736,131.4919,41.0,62,0,1.01
393,Manavalakurichi,IN,2021-04-17 20:40:40,8.1333,77.3,86.0,70,40,5.88
394,General Roca,AR,2021-04-17 20:40:40,-39.0333,-67.5833,73.4,38,0,3.44
395,Rio Bananal,BR,2021-04-17 20:40:40,-19.265,-40.3333,71.49,91,59,4.52
396,Yarmouth,US,2021-04-17 20:40:40,41.7057,-70.2286,46.99,66,90,10.36
397,Port Hedland,AU,2021-04-17 20:40:41,-20.3167,118.5667,73.4,56,58,6.91
398,Guanay,BO,2021-04-17 20:40:41,-15.4975,-67.8797,84.25,66,48,3.09
399,Yankton,US,2021-04-17 20:40:41,42.8711,-97.3973,50.0,53,90,16.11
400,Mehamn,NO,2021-04-17 20:40:42,71.0357,27.8492,35.11,86,9,11.92
401,Yako,BF,2021-04-17 20:40:42,12.9667,-2.2667,88.16,35,85,14.99
402,Vila Franca Do Campo,PT,2021-04-17 20:40:42,37.7167,-25.4333,62.6,100,75,10.36
403,Kavaratti,IN,2021-04-17 20:40:43,10.5669,72.642,83.91,69,6,4.81
404,Pacific Grove,US,2021-04-17 20:40:43,36.6177,-121.9166,59.0,63,1,9.22
405,Eureka,US,2021-04-17 20:37:13,40.8021,-124.1637,55.99,93,90,6.91
406,Laguna,US,2021-04-17 20:40:43,38.421,-121.4238,84.99,11,1,8.05
407,Luanda,AO,2021-04-17 20:39:58,-8.8368,13.2343,82.4,83,20,10.36
408,Skegness,GB,2021-04-17 20:40:44,53.1436,0.3363,41.0,70,0,4.61
409,Taoudenni,ML,2021-04-17 20:40:44,22.6783,-3.9836,85.75,14,0,9.78
410,Richards Bay,ZA,2021-04-17 20:40:44,-28.783,32.0377,60.96,76,1,7.34
411,Qandala,SO,2021-04-17 20:40:45,11.472,49.8728,82.24,63,0,6.2
412,Fort Portal,UG,2021-04-17 20:40:45,0.6617,30.2748,62.4,80,89,3.76
413,Rocky Mountain House,CA,2021-04-17 20:38:44,52.3668,-114.9188,62.6,20,98,6.91
414,Kahului,US,2021-04-17 20:40:45,20.8947,-156.47,75.0,88,40,13.8
415,Amahai,ID,2021-04-17 20:40:46,-3.3333,128.9167,81.0,92,84,1.59
416,Karasjok,NO,2021-04-17 20:40:46,69.4719,25.5112,33.8,80,86,6.91
417,Xuanzhou,CN,2021-04-17 20:40:46,30.9525,118.7553,51.33,70,100,2.44
418,Biak,ID,2021-04-17 20:40:47,-0.9131,122.8766,74.88,81,84,4.29
419,Birjand,IR,2021-04-17 20:40:47,32.8663,59.2211,57.2,30,0,6.91
420,Kikwit,CD,2021-04-17 20:40:47,-5.041,18.8162,69.82,92,100,2.28
421,Te Anau,NZ,2021-04-17 20:40:48,-45.4167,167.7167,50.14,94,100,5.57
422,Lyngseidet,NO,2021-04-17 20:40:48,69.5763,20.2189,41.0,70,0,11.5
423,Kottagudem,IN,2021-04-17 20:40:48,17.55,80.6333,82.0,71,2,6.71
424,Bonavista,CA,2021-04-17 20:40:48,48.6499,-53.1147,37.4,81,100,6.91
425,Kimbe,PG,2021-04-17 20:40:49,-5.5502,150.1429,76.39,90,40,1.41
426,Erenhot,CN,2021-04-17 20:40:49,43.6475,111.9767,44.76,24,0,15.5
427,Komsomolskiy,UZ,2021-04-17 20:39:16,40.4272,71.7189,57.2,54,100,4.61
428,Araguacu,BR,2021-04-17 20:40:49,-12.9306,-49.8264,80.44,67,89,4.92
429,Erzurum,TR,2021-04-17 20:39:34,40.0,41.5,46.4,61,0,3.44
430,Mountain Home,US,2021-04-17 20:37:22,43.133,-115.6912,63.0,24,1,5.99
431,Keetmanshoop,NA,2021-04-17 20:40:50,-26.5833,18.1333,73.4,33,1,8.05
432,Solnechnyy,RU,2021-04-17 20:40:50,50.7214,136.6319,33.19,90,27,3.22
433,Zimovniki,RU,2021-04-17 20:40:51,47.1483,42.4633,49.24,74,94,4.36
434,Keffi,NG,2021-04-17 20:40:51,8.8486,7.8736,82.4,61,20,2.3
435,Tambovka,RU,2021-04-17 20:40:51,50.0969,128.0489,35.6,48,20,6.71
436,Tomatlan,MX,2021-04-17 20:38:54,19.9333,-105.25,88.9,28,9,12.82
437,Manokwari,ID,2021-04-17 20:40:52,-0.8667,134.0833,77.4,80,92,2.35
438,Vaitape,PF,2021-04-17 20:40:52,-16.5167,-151.75,82.18,73,100,10.07
439,Greenfield,US,2021-04-17 20:40:52,42.9614,-88.0126,59.0,40,75,9.22
440,Otavi,NA,2021-04-17 20:40:53,-19.65,17.3333,67.17,36,84,8.84
441,Chapais,CA,2021-04-17 20:40:53,49.7834,-74.8492,51.8,40,1,8.05
442,Palana,RU,2021-04-17 20:40:53,59.1167,159.9667,24.62,84,54,12.3
443,Igarka,RU,2021-04-17 20:40:54,67.4667,86.5833,-17.73,95,31,9.08
444,La Rioja,ES,2021-04-17 20:40:54,42.25,-2.5,42.8,61,20,2.3
445,Bloomsburg,US,2021-04-17 20:40:54,41.0037,-76.4549,53.01,61,100,6.22
446,Arcata,US,2021-04-17 20:37:12,40.8665,-124.0828,55.99,93,90,6.91
447,Kindia,GN,2021-04-17 20:40:55,10.0569,-12.8658,77.25,73,93,4.36
448,Inirida,CO,2021-04-17 20:40:55,3.8653,-67.9239,81.36,85,80,1.97
449,Gimli,CA,2021-04-17 20:40:55,50.6336,-96.9907,37.4,70,41,5.75
450,Bafoussam,CM,2021-04-17 20:40:56,5.4737,10.4179,64.51,90,96,2.71
451,Shenjiamen,CN,2021-04-17 20:40:56,29.9576,122.298,52.86,55,100,1.66
452,Grand Gaube,MU,2021-04-17 20:40:56,-20.0064,57.6608,78.01,86,32,8.05
453,Arona,ES,2021-04-17 20:40:56,28.0996,-16.681,69.01,64,75,21.85
454,Ginir,ET,2021-04-17 20:40:57,7.1333,40.7,58.48,85,89,3.13
455,Murray Bridge,AU,2021-04-17 20:40:57,-35.1167,139.2667,54.0,90,35,5.14
456,Mildura,AU,2021-04-17 20:37:18,-34.2,142.15,48.99,87,90,4.61
457,Portland,US,2021-04-17 20:39:28,45.5234,-122.6762,82.0,22,0,1.01
458,Brae,GB,2021-04-17 20:40:58,60.3964,-1.353,42.8,81,0,19.57
459,Mariental,NA,2021-04-17 20:40:58,-24.6333,17.9667,70.21,45,78,17.98
460,Samfya,ZM,2021-04-17 20:40:58,-11.3649,29.5565,66.04,69,99,10.87
461,Sao Cristovao,BR,2021-04-17 20:40:59,-11.0147,-37.2064,78.8,78,40,8.05
462,Kralendijk,BQ,2021-04-17 20:40:59,12.15,-68.2667,84.2,70,75,20.71
463,Aras,ES,2021-04-17 20:40:59,42.5617,-2.356,42.8,61,20,2.3
464,Esqueda,MX,2021-04-17 20:41:00,30.7167,-109.5833,76.08,11,0,13.11
465,Matagami,CA,2021-04-17 20:41:00,49.7502,-77.6328,46.4,57,75,5.75
466,Kitob,UZ,2021-04-17 20:41:00,39.0843,66.8332,64.4,42,75,11.5
467,Sur,OM,2021-04-17 20:41:01,22.5667,59.5289,83.64,52,79,5.28
468,Fairbanks,US,2021-04-17 20:38:14,64.8378,-147.7164,42.8,52,1,3.04
469,Waitara,NZ,2021-04-17 20:41:01,-38.925,174.25,52.0,75,82,5.99
470,Senekal,ZA,2021-04-17 20:41:02,-28.3197,27.6208,54.32,58,10,1.86
471,Berbera,SO,2021-04-17 20:41:02,10.4396,45.0143,81.0,81,96,6.26
472,Rio Grande,BR,2021-04-17 20:41:02,-32.035,-52.0986,75.2,73,20,11.5
473,Den Chai,TH,2021-04-17 20:41:03,17.9837,100.0522,77.0,99,89,2.17
474,Shakawe,BW,2021-04-17 20:41:03,-18.3667,21.85,65.7,46,10,6.29
475,Almansa,ES,2021-04-17 20:41:03,38.8692,-1.0971,46.99,82,36,2.01
476,Tiznit,MA,2021-04-17 20:41:04,29.5833,-9.5,62.02,69,0,3.44
477,Nouadhibou,MR,2021-04-17 20:41:04,20.931,-17.0347,69.8,68,0,16.11
478,French Harbor,HN,2021-04-17 20:41:04,16.35,-86.4333,87.8,74,0,13.8
479,Yangjiang,CN,2021-04-17 20:41:05,21.85,111.9667,72.79,89,95,8.28
480,Toamasina,MG,2021-04-17 20:41:05,-18.1667,49.3833,75.2,94,75,17.27
481,Havelock,US,2021-04-17 20:41:05,34.8791,-76.9013,68.0,49,40,3.44
482,Nyurba,RU,2021-04-17 20:41:06,63.2842,118.3319,9.91,87,100,12.95
483,Viseu,PT,2021-04-17 20:41:06,40.661,-7.9097,51.01,70,9,2.04
484,Dicabisagan,PH,2021-04-17 20:41:06,17.0818,122.4157,77.22,83,100,11.56
485,Lazaro Cardenas,MX,2021-04-17 20:41:07,17.9583,-102.2,83.73,48,1,13.09
486,Quatre Cocos,MU,2021-04-17 20:41:07,-20.2078,57.7625,78.01,88,75,6.91
487,Srednekolymsk,RU,2021-04-17 20:41:07,67.45,153.6833,22.03,74,100,13.06
488,Manggar,ID,2021-04-17 20:41:08,-2.8833,108.2667,78.24,81,100,5.32
489,Puerto Madryn,AR,2021-04-17 20:41:08,-42.7692,-65.0385,64.4,53,100,17.2
490,Sharlyk,RU,2021-04-17 20:41:08,52.9167,54.75,50.56,61,0,9.8
491,Port Augusta,AU,2021-04-17 20:41:08,-32.5,137.7667,53.6,94,90,5.75
492,Moctezuma,MX,2021-04-17 20:41:09,29.8,-109.6667,84.27,10,0,15.48
493,Necochea,AR,2021-04-17 20:36:31,-38.5473,-58.7368,73.0,77,82,8.08
494,Azare,NG,2021-04-17 20:41:09,11.6765,10.1948,84.25,8,100,3.65
495,Osinovo,RU,2021-04-17 20:41:09,55.8809,48.881,41.0,45,0,6.71
496,Chumikan,RU,2021-04-17 20:41:10,54.7183,135.315,20.98,96,36,1.05
497,Zarubino,RU,2021-04-17 20:41:10,42.63,131.0922,40.03,66,81,11.07
498,Oranjestad,AW,2021-04-17 20:36:26,12.524,-70.027,86.0,66,20,26.46
499,Thunder Bay,CA,2021-04-17 20:41:11,48.4001,-89.3168,53.6,26,40,14.97
500,Maneadero,MX,2021-04-17 20:41:11,31.7167,-116.5667,66.99,70,0,5.01
501,Karwar,IN,2021-04-17 20:41:11,14.8,74.1333,79.5,76,5,5.21
502,Lerwick,GB,2021-04-17 20:41:11,60.1545,-1.1494,42.8,81,0,19.57
503,Alofi,NU,2021-04-17 20:41:12,-19.0595,-169.9187,80.6,78,40,5.75
504,Sheltozero,RU,2021-04-17 20:41:12,61.3667,35.3667,32.0,93,0,3.78
505,Smithers,CA,2021-04-17 20:37:45,54.7804,-127.1743,62.6,36,20,8.05
506,Saint-Lo,FR,2021-04-17 20:41:13,49.1162,-1.0903,42.8,75,0,4.61
507,Kabinda,CD,2021-04-17 20:41:13,-6.1333,24.4833,68.63,90,32,4.83
508,Faya,SA,2021-04-17 20:41:13,18.3851,42.4509,60.8,58,40,2.35
509,Ibb,YE,2021-04-17 20:41:14,13.9667,44.1833,64.31,51,0,3.87
510,Boyolangu,ID,2021-04-17 20:41:14,-8.1181,111.8935,74.03,90,89,0.67
511,Lahaina,US,2021-04-17 20:41:14,20.8783,-156.6825,73.4,83,90,9.22
512,Balykshi,KZ,2021-04-17 20:41:14,47.0667,51.8667,60.8,51,0,6.71
513,Batagay-Alyta,RU,2021-04-17 20:41:15,67.8006,130.4114,16.09,94,100,4.52
514,Antalaha,MG,2021-04-17 20:41:15,-14.9003,50.2788,74.68,92,100,3.49
515,Kidal,ML,2021-04-17 20:41:15,18.4411,1.4078,91.96,5,100,5.21
516,Half Moon Bay,US,2021-04-17 20:38:50,37.4636,-122.4286,69.01,59,1,9.22
517,Bolshoye Murashkino,RU,2021-04-17 20:41:16,55.7826,44.7754,40.57,78,3,11.07
518,Worland,US,2021-04-17 20:37:00,44.0169,-107.9554,52.0,30,1,11.5
519,Kloulklubed,PW,2021-04-17 20:41:16,7.0419,134.2556,80.6,83,90,10.36
520,Lieksa,FI,2021-04-17 20:41:17,63.3167,30.0167,31.91,96,2,3.51
521,Vardo,NO,2021-04-17 20:41:17,70.3705,31.1107,32.0,100,90,5.75
522,Buala,SB,2021-04-17 20:40:43,-8.145,159.5921,81.77,77,71,4.34
523,Palembang,ID,2021-04-17 20:41:17,-2.9167,104.7458,71.65,98,100,4.5
524,Ilanskiy,RU,2021-04-17 20:41:18,56.2358,96.065,10.0,95,10,4.85
525,Malmyzh,RU,2021-04-17 20:41:18,56.5205,50.6818,38.68,80,0,5.82
526,Tagusao,PH,2021-04-17 20:41:18,9.1924,117.8141,79.63,81,98,4.32
527,Itapirapua,BR,2021-04-17 20:41:19,-15.8233,-50.6133,79.72,65,2,0.81
528,Bossangoa,CF,2021-04-17 20:41:19,6.4926,17.4552,83.1,46,100,6.04
529,Pakxe,LA,2021-04-17 20:41:19,15.1167,105.7833,84.99,60,9,3.89
530,Aleksandro-Nevskiy,RU,2021-04-17 20:41:20,53.4751,40.2095,46.0,83,100,2.89
531,Jimma,ET,2021-04-17 20:41:20,7.6667,36.8333,62.26,86,80,2.55
532,Torbat-E Jam,IR,2021-04-17 20:41:20,35.244,60.6225,61.11,44,27,6.38
533,Ust-Nera,RU,2021-04-17 20:41:20,64.5667,143.2,24.55,88,100,7.96
534,Kitui,KE,2021-04-17 20:41:21,-1.367,38.0106,64.06,93,58,5.37
535,Sonoita,MX,2021-04-17 20:41:21,31.85,-112.8333,80.01,9,0,3.0
536,Buraydah,SA,2021-04-17 20:39:03,26.326,43.975,77.0,33,40,8.05
537,Haines Junction,CA,2021-04-17 20:41:22,60.7522,-137.5108,53.6,26,13,4.61
538,Ihosy,MG,2021-04-17 20:41:22,-22.4,46.1167,56.53,72,0,12.15
539,Boulder,US,2021-04-17 20:41:22,40.0833,-105.3505,48.2,45,1,5.93
540,Hasaki,JP,2021-04-17 20:39:12,35.7333,140.8333,57.2,94,75,3.44
541,Cotonou,BJ,2021-04-17 20:41:23,6.3654,2.4183,84.2,84,20,13.8
542,Walvis Bay,NA,2021-04-17 20:41:23,-22.9575,14.5053,87.8,23,100,17.27
543,Santa Rosa,PH,2021-04-17 20:41:23,14.3122,121.1114,81.0,78,40,5.57
544,Kodinar,IN,2021-04-17 20:41:24,20.7903,70.7031,79.11,73,0,12.06
545,Tiarei,PF,2021-04-17 20:41:24,-17.5333,-149.3333,86.0,70,20,14.97
546,Fengrun,CN,2021-04-17 20:41:24,39.8333,118.1167,46.29,19,0,3.2
547,Mudgee,AU,2021-04-17 20:37:17,-32.5943,149.5871,46.4,93,90,3.44
548,Mitu,CO,2021-04-17 20:41:25,1.1983,-70.1733,82.36,68,58,3.13
549,Lorengau,PG,2021-04-17 20:41:25,-2.0226,147.2712,81.21,76,77,13.0
